subj,subjLabel,place,placeLabel,coord,birthyear
http://www.wikidata.org/entity/Q4002446,Ubaldo Bellugi,http://www.wikidata.org/entity/Q13370,Massa,Point(10.133333333 44.033333333),1899
http://www.wikidata.org/entity/Q4002794,Ugo Fasolo,http://www.wikidata.org/entity/Q6558,Belluno,Point(12.215561111 46.140830555),1905
http://www.wikidata.org/entity/Q4002798,Ugo Fleres,http://www.wikidata.org/entity/Q13666,Messina,Point(15.55 38.183333333),1858
http://www.wikidata.org/entity/Q4002802,Ugo Gallo,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1905
http://www.wikidata.org/entity/Q4002926,Ugo da Massa,http://www.wikidata.org/entity/Q214725,Massa Marittima,Point(10.893611111 43.05),1201
http://www.wikidata.org/entity/Q4002971,Uguccione da Lodi,http://www.wikidata.org/entity/Q6244,Lodi,Point(9.5 45.316666666),1250
http://www.wikidata.org/entity/Q4003063,Ulisse Ortensi,http://www.wikidata.org/entity/Q50129,Pratola Peligna,Point(13.874722222 42.099166666),1863
http://www.wikidata.org/entity/Q4003065,Ulisse Tanganelli,http://www.wikidata.org/entity/Q13378,Arezzo,Point(11.878055555 43.463055555),1853
http://www.wikidata.org/entity/Q4003326,Umberto Bellintani,http://www.wikidata.org/entity/Q42943,San Benedetto Po,Point(10.916666666 45.033333333),1914
http://www.wikidata.org/entity/Q4003392,Umberto Fiori,http://www.wikidata.org/entity/Q160628,Sarzana,Point(9.959958333 44.113608333),1949
http://www.wikidata.org/entity/Q4003393,Umberto Fraccacreta,http://www.wikidata.org/entity/Q19275,San Severo,Point(15.379277777 41.695111111),1892
http://www.wikidata.org/entity/Q4003460,Umberto Piersanti,http://www.wikidata.org/entity/Q2759,Urbino,Point(12.6372 43.725238888),1941
http://www.wikidata.org/entity/Q4007869,Valerio Da Pos,http://www.wikidata.org/entity/Q40219,Canale d'Agordo,Point(11.914444444 46.360555555),1740
http://www.wikidata.org/entity/Q4008607,Vann'Antò,http://www.wikidata.org/entity/Q13674,Ragusa,Point(14.730555555 36.925),1891
http://www.wikidata.org/entity/Q4008631,Vanni Pucci,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1877
http://www.wikidata.org/entity/Q4009535,Venerando Gangi,http://www.wikidata.org/entity/Q19319,Acireale,Point(15.165555555 37.6125),1748
http://www.wikidata.org/entity/Q4009771,Venturino Camaiti,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1862
http://www.wikidata.org/entity/Q4011215,Vico Faggi,http://www.wikidata.org/entity/Q100084,Pavullo nel Frignano,Point(10.833118 44.332701),1922
http://www.wikidata.org/entity/Q4011253,Victor Cavallo,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1947
http://www.wikidata.org/entity/Q4013074,Vincenzo Accame,http://www.wikidata.org/entity/Q270782,Loano,Point(8.259822222 44.129002777),1932
http://www.wikidata.org/entity/Q4013082,Vincenzo Ammirà,http://www.wikidata.org/entity/Q13625,Vibo Valentia,Point(16.0959 38.675277777),1821
http://www.wikidata.org/entity/Q4013117,Vincenzo Bonazza,http://www.wikidata.org/entity/Q1458,Calabria,Point(16.5 39.0),1947
http://www.wikidata.org/entity/Q4013152,Vincenzo Cardile,http://www.wikidata.org/entity/Q498997,Savoca,Point(15.339624 37.955753),1761
http://www.wikidata.org/entity/Q4013179,Vincenzo Cordova Savini,http://www.wikidata.org/entity/Q56196,Aidone,Point(14.45 37.416666666),1819
http://www.wikidata.org/entity/Q4013186,Vincenzo Cristiano,http://www.wikidata.org/entity/Q52337,Tursi,Point(16.466666666 40.25),1865
http://www.wikidata.org/entity/Q4013193,Vincenzo D'Angelo,http://www.wikidata.org/entity/Q72425,Pozzuoli,Point(14.122222222 40.823055555),1906
http://www.wikidata.org/entity/Q4013203,Vincenzo De Angelis,http://www.wikidata.org/entity/Q54578,Brancaleone,Point(16.101111111 37.963888888),1877
http://www.wikidata.org/entity/Q4013221,Vincenzo De Simone,http://www.wikidata.org/entity/Q56214,Villarosa,Point(14.166666666 37.583333333),1879
http://www.wikidata.org/entity/Q4013251,Vincenzo Fani Ciotti,http://www.wikidata.org/entity/Q13395,Viterbo,Point(12.104166666 42.418611111),1888
http://www.wikidata.org/entity/Q4013255,Vincenzo Fasanella,http://www.wikidata.org/entity/Q53840,Bisignano,Point(16.28106 39.50727),1733
http://www.wikidata.org/entity/Q4013279,Vincenzo Fredianelli,http://www.wikidata.org/entity/Q102661,Pescia,Point(10.68849 43.8871),1764
http://www.wikidata.org/entity/Q4013279,Vincenzo Fredianelli,http://www.wikidata.org/entity/Q102661,Pescia,Point(10.683333333 43.9),1764
http://www.wikidata.org/entity/Q4013327,Vincenzo Julia,http://www.wikidata.org/entity/Q53819,Acri,Point(16.383333333 39.5),1838
http://www.wikidata.org/entity/Q4013346,Vincenzo Licata,http://www.wikidata.org/entity/Q432681,Sciacca,Point(13.088888888 37.509166666),1906
http://www.wikidata.org/entity/Q4013369,Vincenzo Manni,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1646
http://www.wikidata.org/entity/Q4013373,Vincenzo Marcellusi,http://www.wikidata.org/entity/Q51437,Cellino Attanasio,Point(13.866666666 42.583333333),1886
http://www.wikidata.org/entity/Q4013408,Vincenzo Mistrali,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1780
http://www.wikidata.org/entity/Q4013425,Vincenzo Navarro,http://www.wikidata.org/entity/Q432527,Ribera,Point(13.265 37.499444444),1800
http://www.wikidata.org/entity/Q4013442,Vincenzo Padula,http://www.wikidata.org/entity/Q53819,Acri,Point(16.383333333 39.5),1819
http://www.wikidata.org/entity/Q4013500,Vincenzo Rossi,http://www.wikidata.org/entity/Q279003,Cerro al Volturno,Point(14.133333333 41.65),1924
http://www.wikidata.org/entity/Q4013507,Vincenzo Russo,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1876
http://www.wikidata.org/entity/Q4013514,Vincenzo Selvaggi,http://www.wikidata.org/entity/Q53974,San Marco Argentano,Point(16.116666666 39.55),1823
http://www.wikidata.org/entity/Q4013888,Virgilia D'Andrea,http://www.wikidata.org/entity/Q50157,Sulmona,Point(13.926198 42.048025),1888
http://www.wikidata.org/entity/Q4014529,Virginio Cesarini,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1595
http://www.wikidata.org/entity/Q4015054,Vito Cosimo Basile,http://www.wikidata.org/entity/Q51842,Polignano a Mare,Point(17.220277777 40.996111111),1887
http://www.wikidata.org/entity/Q4015066,Vito Elio Petrucci,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1923
http://www.wikidata.org/entity/Q4015099,Vito Mercadante,http://www.wikidata.org/entity/Q264940,Prizzi,Point(13.431163888 37.721522222),1873
http://www.wikidata.org/entity/Q4015126,Vito Riviello,http://www.wikidata.org/entity/Q3543,Potenza,Point(15.8 40.633333333),1933
http://www.wikidata.org/entity/Q4015300,Vittorio Betteloni,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1840
http://www.wikidata.org/entity/Q4015314,Vittorio Butera,http://www.wikidata.org/entity/Q53511,Conflenti,Point(16.283333333 39.066666666),1877
http://www.wikidata.org/entity/Q4015356,Vittorio Emanuele Bravetta,http://www.wikidata.org/entity/Q6761,Livorno,Point(10.316666666 43.55),1889
http://www.wikidata.org/entity/Q4015422,Vittorio Malpassuti,http://www.wikidata.org/entity/Q17301,Carbonara Scrivia,Point(8.870833333 44.85),1889
http://www.wikidata.org/entity/Q4015466,Vittorio Osvaldo Tommasini,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1879
http://www.wikidata.org/entity/Q4015523,Vittorio Salmini,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1832
http://www.wikidata.org/entity/Q4015700,Vivian Lamarque,http://www.wikidata.org/entity/Q327161,Tesero,Point(11.51134 46.289338),1946
http://www.wikidata.org/entity/Q4015857,Vladimiro Caminiti,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1932
http://www.wikidata.org/entity/Q4024123,Zelmo Abardo,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1922
http://www.wikidata.org/entity/Q3606719,Agostino Beaziano,http://www.wikidata.org/entity/Q5475,Treviso,Point(12.242219444 45.672219444),
http://www.wikidata.org/entity/Q3606821,Agostino Schiaffino,http://www.wikidata.org/entity/Q266604,Camogli,Point(9.155758333 44.348397222),
http://www.wikidata.org/entity/Q3608293,Alberto della Piagentina,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),
http://www.wikidata.org/entity/Q3332940,Melinno,http://www.wikidata.org/entity/Q54619,Locri,Point(16.266666666 38.233333333),
http://www.wikidata.org/entity/Q3341173,Nicolò degli Agostini,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),
http://www.wikidata.org/entity/Q3925351,Iacopo Martelli,http://www.wikidata.org/entity/Q13375,Pisa,Point(10.4 43.716666666),
http://www.wikidata.org/entity/Q3603446,Abele Mancini,http://www.wikidata.org/entity/Q30565,Melfi,Point(15.655833333 40.996388888),1846
http://www.wikidata.org/entity/Q3603783,Abraham ben Daniel,http://www.wikidata.org/entity/Q279,Modena,Point(10.92572 44.64582),1511
http://www.wikidata.org/entity/Q3604370,Achille Geremicca,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1897
http://www.wikidata.org/entity/Q3604783,Acruto Vitali,http://www.wikidata.org/entity/Q59289,Porto San Giorgio,Point(13.795488888 43.18485),1903
http://www.wikidata.org/entity/Q3605418,Adolfo Borgognoni,http://www.wikidata.org/entity/Q51445,Corropoli,Point(13.833333333 42.833333333),1840
http://www.wikidata.org/entity/Q3605418,Adolfo Borgognoni,http://www.wikidata.org/entity/Q51445,Corropoli,Point(13.833333333 42.833333333),1840
http://www.wikidata.org/entity/Q3605434,Adolfo Giaquinto,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1847
http://www.wikidata.org/entity/Q3605664,Adriana Ivancich,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1930
http://www.wikidata.org/entity/Q3605725,Adriano Grande,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1897
http://www.wikidata.org/entity/Q3606380,Agatino Perrotta,http://www.wikidata.org/entity/Q1903,Catania,Point(15.087269444 37.502669444),1845
http://www.wikidata.org/entity/Q3606730,Agostino Caporilli Razza,http://www.wikidata.org/entity/Q18400,Alatri,Point(13.342222222 41.726388888),1796
http://www.wikidata.org/entity/Q3606801,Agostino Paradisi,http://www.wikidata.org/entity/Q100111,Vignola,Point(11.002222222 44.480833333),1736
http://www.wikidata.org/entity/Q3606815,Agostino Richelmy,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1900
http://www.wikidata.org/entity/Q3606828,Agostino Tana,http://www.wikidata.org/entity/Q9269,Chieri,Point(7.822777777 45.013055555),1745
http://www.wikidata.org/entity/Q3607829,Alba Donati,http://www.wikidata.org/entity/Q13373,Lucca,Point(10.516666666 43.85),1961
http://www.wikidata.org/entity/Q3607830,Alba Florio,http://www.wikidata.org/entity/Q54666,Scilla,Point(15.716666666 38.25),1910
http://www.wikidata.org/entity/Q3607896,Albarosa Sisca,http://www.wikidata.org/entity/Q6681,Crotone,Point(17.116666666 39.083333333),1945
http://www.wikidata.org/entity/Q3607984,Alberico Sala,http://www.wikidata.org/entity/Q42875,Vailate,Point(9.6 45.466666666),1923
http://www.wikidata.org/entity/Q3608198,Alberto Caramella,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1928
http://www.wikidata.org/entity/Q3608217,Alberto Cavaliere,http://www.wikidata.org/entity/Q54603,Cittanova,Point(16.083333333 38.35),1897
http://www.wikidata.org/entity/Q3608426,Alberto Mario Moriconi,http://www.wikidata.org/entity/Q8621,Terni,Point(12.65 42.566666666),1920
http://www.wikidata.org/entity/Q3608557,Alberto Rondani,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1846
http://www.wikidata.org/entity/Q3608557,Alberto Rondani,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1846
http://www.wikidata.org/entity/Q3608570,Alberto Scialò,http://www.wikidata.org/entity/Q72125,Giugliano in Campania,Point(14.19557 40.93188),1928
http://www.wikidata.org/entity/Q3608591,Alberto Spadolini,http://www.wikidata.org/entity/Q3415,Ancona,Point(13.516666666 43.616666666),1907
http://www.wikidata.org/entity/Q3608613,Alberto Toni,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1954
http://www.wikidata.org/entity/Q3608638,Alberto Vianello,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1902
http://www.wikidata.org/entity/Q3608946,Alceo Folicaldi,http://www.wikidata.org/entity/Q52983,Lugo,Point(11.916666666 44.416666666),1900
http://www.wikidata.org/entity/Q3608988,Alcide Paolini,http://www.wikidata.org/entity/Q2790,Udine,Point(13.233333333 46.066666666),1928
http://www.wikidata.org/entity/Q3609122,Aldo Bello,http://www.wikidata.org/entity/Q52141,Galatina,Point(18.166666666 40.166666666),1937
http://www.wikidata.org/entity/Q3609149,Aldo Capasso,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1909
http://www.wikidata.org/entity/Q3609167,Aldo Cibaldi,http://www.wikidata.org/entity/Q103883,Cellatica,Point(10.183333333 45.583333333),1914
http://www.wikidata.org/entity/Q3609228,Aldo Gerbino,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1947
http://www.wikidata.org/entity/Q3609290,Aldo Piromalli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1946
http://www.wikidata.org/entity/Q3609321,Aldo Settimio Boni,http://www.wikidata.org/entity/Q103305,Volterra,Point(10.866666666 43.4),1920
http://www.wikidata.org/entity/Q3609327,Aldo Spallicci,http://www.wikidata.org/entity/Q99934,Bertinoro,Point(12.133333333 44.15),1886
http://www.wikidata.org/entity/Q3609359,Aldo Vianello,http://www.wikidata.org/entity/Q686709,Pellestrina,Point(12.301111111 45.273333333),1937
http://www.wikidata.org/entity/Q3609359,Aldo Vianello,http://www.wikidata.org/entity/Q686709,Pellestrina,Point(12.30238 45.27716),1937
http://www.wikidata.org/entity/Q3609797,Alessandro Adimari,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1579
http://www.wikidata.org/entity/Q3609822,Alessandro Bagnato,http://www.wikidata.org/entity/Q54747,Tropea,Point(15.896944444 38.678055555),1890
http://www.wikidata.org/entity/Q3417359,Raffaello Borghini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1537
http://www.wikidata.org/entity/Q3417361,Raffaello Carboni,http://www.wikidata.org/entity/Q2759,Urbino,Point(12.6372 43.725238888),1817
http://www.wikidata.org/entity/Q3293414,Mario Desiati,http://www.wikidata.org/entity/Q51822,Locorotondo,Point(17.316666666 40.75),1977
http://www.wikidata.org/entity/Q3293562,Mario Salis,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1956
http://www.wikidata.org/entity/Q3299627,Matteo Frescobaldi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1297
http://www.wikidata.org/entity/Q3299633,Matteo Noris,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1640
http://www.wikidata.org/entity/Q3164704,Jean-Charles Vegliante,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1947
http://www.wikidata.org/entity/Q3165769,Niccolò Bacigalupo,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1837
http://www.wikidata.org/entity/Q3063530,Fabiano Alborghetti,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1970
http://www.wikidata.org/entity/Q3067464,Publio Fausto Andrelini,http://www.wikidata.org/entity/Q13367,Forlì,Point(12.040833333 44.2225),1450
http://www.wikidata.org/entity/Q3067464,Publio Fausto Andrelini,http://www.wikidata.org/entity/Q13367,Forlì,Point(12.040833333 44.2225),1462
http://www.wikidata.org/entity/Q3067485,Faustino Perisauli,http://www.wikidata.org/entity/Q99959,Tredozio,Point(11.75 44.083333333),1450
http://www.wikidata.org/entity/Q3068447,Feo Belcari,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1410
http://www.wikidata.org/entity/Q3069433,Fernando Bandini,http://www.wikidata.org/entity/Q6537,Vicenza,Point(11.55 45.55),1931
http://www.wikidata.org/entity/Q3070974,Joan de Cabanas,http://www.wikidata.org/entity/Q104285,Occitania,Point(2.87806 44.3),1654
http://www.wikidata.org/entity/Q3071870,Filippo Beroaldo,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1453
http://www.wikidata.org/entity/Q3072013,Fillìa,http://www.wikidata.org/entity/Q20377,Revello,Point(7.383333333 44.65),1904
http://www.wikidata.org/entity/Q3301735,Mauro Fabi,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1959
http://www.wikidata.org/entity/Q3303061,Luca Perrone,http://www.wikidata.org/entity/Q53883,Frascineto,Point(16.266666666 39.833333333),1920
http://www.wikidata.org/entity/Q3470395,Salvatore Mannuzzu,http://www.wikidata.org/entity/Q214929,Pitigliano,Point(11.668333333 42.634444444),1930
http://www.wikidata.org/entity/Q3076397,Francesco Manunta,http://www.wikidata.org/entity/Q166282,Alghero,Point(8.315 40.56),1928
http://www.wikidata.org/entity/Q3080975,Francesco Gritti,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1740
http://www.wikidata.org/entity/Q3081061,Francesco Pona,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1595
http://www.wikidata.org/entity/Q3311259,Michelangelo Petruzziello,http://www.wikidata.org/entity/Q55057,Montefalcione,Point(14.884722222 40.9625),1902
http://www.wikidata.org/entity/Q3327093,Moses of Bergamo,http://www.wikidata.org/entity/Q628,Bergamo,Point(9.67 45.695),1150
http://www.wikidata.org/entity/Q3339571,Niccolò Buonaparte,http://www.wikidata.org/entity/Q103244,San Miniato,Point(10.85 43.683333333),1505
http://www.wikidata.org/entity/Q3339581,Niccolò Forteguerri,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1674
http://www.wikidata.org/entity/Q3339583,Niccolò Martelli,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1498
http://www.wikidata.org/entity/Q3340050,Nicola Avancini,http://www.wikidata.org/entity/Q256709,Brez,Point(11.1082429 46.4309755),1611
http://www.wikidata.org/entity/Q3179634,Joan de Girgio Vitelli,http://www.wikidata.org/entity/Q166282,Alghero,Point(8.315 40.56),1870
http://www.wikidata.org/entity/Q3479689,Sergio Solmi,http://www.wikidata.org/entity/Q13396,Rieti,Point(12.856702 42.40443),1899
http://www.wikidata.org/entity/Q3499309,Torquato Accetto,http://www.wikidata.org/entity/Q13495,Trani,Point(16.416666666 41.266666666),1600
http://www.wikidata.org/entity/Q3105057,Giacomo Lamberti,http://www.wikidata.org/entity/Q13360,Reggio nell'Emilia,Point(10.633333333 44.7),1758
http://www.wikidata.org/entity/Q3350615,Olindo Pasqualetti,http://www.wikidata.org/entity/Q56084,Offida,Point(13.692 42.93535),1916
http://www.wikidata.org/entity/Q3362615,Paolo Del Vecchio,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1953
http://www.wikidata.org/entity/Q3365073,Paride da Ceresara,http://www.wikidata.org/entity/Q42342,Ceresara,Point(10.56958 45.26228),1466
http://www.wikidata.org/entity/Q3370074,Patrizia Cavalli,http://www.wikidata.org/entity/Q20579,Todi,Point(12.416666666 42.783333333),1949
http://www.wikidata.org/entity/Q3094064,Gabriele Faerno,http://www.wikidata.org/entity/Q6231,Cremona,Point(10.033333333 45.133333333),1510
http://www.wikidata.org/entity/Q3094072,Gabriele Frasca,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1957
http://www.wikidata.org/entity/Q3098843,Gaspare Murtola,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1570
http://www.wikidata.org/entity/Q3182588,Pasqual Scanu,http://www.wikidata.org/entity/Q166282,Alghero,Point(8.315 40.56),1908
http://www.wikidata.org/entity/Q3184176,Giuseppe Cerutti,http://www.wikidata.org/entity/Q9512,None,Point(7.533333333 44.933333333),1738
http://www.wikidata.org/entity/Q3184547,Joseph Aurèle de Bossi,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1758
http://www.wikidata.org/entity/Q3502616,Luigi Abatangelo,http://www.wikidata.org/entity/Q52024,Massafra,Point(17.116666666 40.583333333),1892
http://www.wikidata.org/entity/Q3518232,Teodoro Ciresola,http://www.wikidata.org/entity/Q47614,Villafranca di Verona,Point(10.85 45.35),1899
http://www.wikidata.org/entity/Q3927942,Quinto Martini,http://www.wikidata.org/entity/Q3953583,Seano,Point(11.02122 43.83035),1908
http://www.wikidata.org/entity/Q3927942,Quinto Martini,http://www.wikidata.org/entity/Q3953583,Seano,Point(11.020555555 43.831944444),1908
http://www.wikidata.org/entity/Q3928892,Rado Bordon,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1915
http://www.wikidata.org/entity/Q3929036,Raffaele Carrieri,http://www.wikidata.org/entity/Q13498,Taranto,Point(17.240833333 40.418055555),1905
http://www.wikidata.org/entity/Q3929044,Raffaele Chiurazzi,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1875
http://www.wikidata.org/entity/Q3929051,Raffaele Crovi,http://www.wikidata.org/entity/Q42783,Paderno Dugnano,Point(9.166666666 45.566666666),1934
http://www.wikidata.org/entity/Q3929157,Raffaele Sammarco,http://www.wikidata.org/entity/Q54687,Varapodio,Point(15.983333333 38.316666666),1866
http://www.wikidata.org/entity/Q3929164,Raffaele Sacco,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1787
http://www.wikidata.org/entity/Q3929232,Raffaello Baldini,http://www.wikidata.org/entity/Q111954,Santarcangelo di Romagna,Point(12.44657 44.06326),1924
http://www.wikidata.org/entity/Q3929271,Raffaello Santarelli,http://www.wikidata.org/entity/Q13139,Fermo,Point(13.7181 43.160419444),1883
http://www.wikidata.org/entity/Q3929566,Raimondo Congiu,http://www.wikidata.org/entity/Q295313,Oliena,Point(9.4027519 40.2710127),1762
http://www.wikidata.org/entity/Q3929566,Raimondo Congiu,http://www.wikidata.org/entity/Q295313,Oliena,Point(9.4027519 40.2710127),1763
http://www.wikidata.org/entity/Q3929598,Raimondo Piredda,http://www.wikidata.org/entity/Q13661,Iglesias,Point(8.5372353 39.3102613),1916
http://www.wikidata.org/entity/Q3930522,Raul Lunardi,http://www.wikidata.org/entity/Q124886,Sassoferrato,Point(12.856519444 43.427469444),1905
http://www.wikidata.org/entity/Q3932456,Remo Bracchi,http://www.wikidata.org/entity/Q40277,Valdisotto,Point(10.35 46.416666666),1943
http://www.wikidata.org/entity/Q3932495,Remo Remotti,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1924
http://www.wikidata.org/entity/Q3932669,Renato Filippelli,http://www.wikidata.org/entity/Q3661528,Q3661528,Point(13.96927 41.23232),1936
http://www.wikidata.org/entity/Q3932673,Renato Fondi,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1887
http://www.wikidata.org/entity/Q3932719,Renato Minore,http://www.wikidata.org/entity/Q13138,Chieti,Point(14.167427777 42.351113888),1944
http://www.wikidata.org/entity/Q3932754,Renato Pigliacampo,http://www.wikidata.org/entity/Q83362,Recanati,Point(13.552530555 43.39855),1948
http://www.wikidata.org/entity/Q3932808,Renato Terpolilli,http://www.wikidata.org/entity/Q51313,Vasto,Point(14.708219444 42.111588888),1927
http://www.wikidata.org/entity/Q3932971,Reno Bromuro,http://www.wikidata.org/entity/Q55935,Paduli,Point(14.883333333 41.166666666),1932
http://www.wikidata.org/entity/Q3933015,Renzo Francescotti,http://www.wikidata.org/entity/Q268459,Cles,Point(11.033333333 46.366666666),1938
http://www.wikidata.org/entity/Q3933021,Renzo Ildebrando Bocchi,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1913
http://www.wikidata.org/entity/Q3933037,Renzo Modesti,http://www.wikidata.org/entity/Q1308,Como,Point(9.086138888 45.81025),1920
http://www.wikidata.org/entity/Q3933044,Renzo Paris,http://www.wikidata.org/entity/Q50079,Celano,Point(13.54775 42.084305555),1944
http://www.wikidata.org/entity/Q3933045,Renzo Pezzani,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1898
http://www.wikidata.org/entity/Q3934364,Riccardo Balsamo Crivelli,http://www.wikidata.org/entity/Q43042,Settimo Milanese,Point(9.05 45.483333333),1874
http://www.wikidata.org/entity/Q3934488,Riccardo Gulia,http://www.wikidata.org/entity/Q117382,Sora,Point(13.616666666 41.716666666),1905
http://www.wikidata.org/entity/Q3934510,Riccardo Mannerini,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1927
http://www.wikidata.org/entity/Q3935961,Rinaldo Cavalchini,http://www.wikidata.org/entity/Q47614,Villafranca di Verona,Point(10.85 45.35),1291
http://www.wikidata.org/entity/Q3937308,Rito Selvaggi,http://www.wikidata.org/entity/Q51837,Noicattaro,Point(16.983333333 41.033333333),1898
http://www.wikidata.org/entity/Q3938496,Roberta Castoldi,http://www.wikidata.org/entity/Q6252,Monza,Point(9.273611111 45.583611111),1971
http://www.wikidata.org/entity/Q3938755,Roberto Deidier,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1965
http://www.wikidata.org/entity/Q3938848,Roberto Giannoni,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1934
http://www.wikidata.org/entity/Q3939003,Roberto Mussapi,http://www.wikidata.org/entity/Q5968,Cuneo,Point(7.55 44.383333333),1952
http://www.wikidata.org/entity/Q3939115,Roberto Rondelli,http://www.wikidata.org/entity/Q6761,Livorno,Point(10.316666666 43.55),1963
http://www.wikidata.org/entity/Q3939143,Roberto Sanesi,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1930
http://www.wikidata.org/entity/Q3939611,Rocco degli Ariminesi,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1401
http://www.wikidata.org/entity/Q3939936,Rodolfo De Angelis,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1893
http://www.wikidata.org/entity/Q3526540,Theodoridas of Syracuse,http://www.wikidata.org/entity/Q13670,Syracuse,Point(15.2875 37.069166666),-300
http://www.wikidata.org/entity/Q3529576,Tito Balestra,http://www.wikidata.org/entity/Q99944,Longiano,Point(12.333333333 44.083333333),1923
http://www.wikidata.org/entity/Q3531272,Tommaso Sgricci,http://www.wikidata.org/entity/Q52074,Castiglion Fiorentino,Point(11.918888888 43.343888888),1789
http://www.wikidata.org/entity/Q3531273,Tommaso Valperga Caluso,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1737
http://www.wikidata.org/entity/Q3541151,Eustachio Manfredi,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1674
http://www.wikidata.org/entity/Q3547989,Jacopo Stellini,http://www.wikidata.org/entity/Q53245,Cividale del Friuli,Point(13.435 46.0905),1699
